"","ensembl_gene_id","hgnc_symbol","chromosome_name","Most_Likely_Path","Max_PP"
"20458","ENSG00000163319","MRPS18C","4","Up-Down-Up","0.5"
"19279","ENSG00000138709","LARP1B","4","Down-Up-Down","0.5"
"12183","ENSG00000120519","SLC10A7","4","Down-Up-Down","0.5"
"18436","ENSG00000268471","MIR4453HG","4","Down-Up-Down","0.5"
"47210","ENSG00000164114","MAP9","4","Down-Up-Down","0.5"
"1764","ENSG00000123219","CENPK","5","Down-Down-Up","0.5"
"4982","ENSG00000228716","DHFR","5","Down-Down-Up","0.5"
"42666","ENSG00000164219","PGGT1B","5","Down-Up-Down","0.5"
"53391","ENSG00000054598","FOXC1","6","Down-Up-Down","0.5"
"18908","ENSG00000137198","GMPR","6","Down-Down-Up","0.5"
"30922","ENSG00000187837","HIST1H1C","6","Down-Up-Down","0.5"
"43060","ENSG00000168394","TAP1","6","Down-Down-Up","0.5"
"49090","ENSG00000112655","PTK7","6","Down-Down-Up","0.5"
"48632","ENSG00000164877","MICALL2","7","Down-Down-Down","0.5"
"38062","ENSG00000106588","PSMA2","7","Down-Up-Down","0.5"
"31264","ENSG00000146678","IGFBP1","7","Up-Up-Down","0.5"
"9913","ENSG00000146757","ZNF92","7","Down-Up-Down","0.5"
"16453","ENSG00000105825","TFPI2","7","Down-Up-Down","0.5"
"19663","ENSG00000196937","FAM3C","7","Down-Up-Down","0.5"
"22413","ENSG00000106462","EZH2","7","Down-Down-Up","0.5"
"NA.22",NA,NA,NA,"Up-Up-Down","0.5"
"5416","ENSG00000101986","ABCD1","X","Down-Down-Up","0.5"
"2734","ENSG00000102125","TAZ","X","Up-Down-Up","0.5"
"3822","ENSG00000147535","PLPP5","8","Down-Up-Down","0.5"
"3337","ENSG00000023287","RB1CC1","8","Down-Up-Down","0.5"
"3019","ENSG00000164758","MED30","8","Up-Down-Up","0.5"
"28444","ENSG00000249859","PVT1","8","Down-Up-Down","0.5"
"20281","ENSG00000165272","AQP3","9","Down-Up-Up","0.5"
"13960","ENSG00000164970","FAM219A","9","Up-Down-Up","0.5"
"7540","ENSG00000136938","ANP32B","9","Down-Down-Up","0.5"
"54386","ENSG00000106804","C5","9","Down-Down-Up","0.5"
"12246","ENSG00000148175","STOM","9","Up-Up-Down","0.5"
"30660","ENSG00000107331","ABCA2","9","Down-Down-Up","0.5"
"22365","ENSG00000177030","DEAF1","11","Down-Down-Up","0.5"
"17852","ENSG00000123444","KBTBD4","11","Down-Down-Up","0.5"
"24611","ENSG00000162144","CYB561A3","11","Down-Down-Up","0.5"
"19443","ENSG00000149503","INCENP","11","Down-Down-Up","0.5"
"17876","ENSG00000149761","NUDT22","11","Down-Down-Down","0.5"
"48082","ENSG00000172725","CORO1B","11","Down-Down-Down","0.5"
"17803","ENSG00000107984","DKK1","10","Down-Up-Down","0.5"
"41592","ENSG00000122862","SRGN","10","Down-Up-Down","0.5"
"15187","ENSG00000165338","HECTD2","10","Up-Up-Down","0.5"
"16578","ENSG00000107829","FBXW4","10","Down-Down-Up","0.5"
"32353","ENSG00000139163","ETNK1","12","Down-Up-Down","0.5"
"55032","ENSG00000123384","LRP1","12","Down-Down-Up","0.5"
"41256","ENSG00000118596","SLC16A7","12","Down-Up-Down","0.5"
"29934","ENSG00000180730","SHISA2","13","Down-Up-Down","0.5"
"3860","ENSG00000183722","LHFPL6","13","Down-Down-Up","0.5"
"48370","ENSG00000102580","DNAJC3","13","Down-Up-Down","0.5"
"47196","ENSG00000119707","RBM25","14","Down-Down-Up","0.5"
"29431","ENSG00000100629","CEP128","14","Down-Down-Up","0.5"
"43151","ENSG00000256053","APOPT1","14","Up-Up-Down","0.5"
"21839","ENSG00000074410","CA12","15","Down-Down-Up","0.5"
"18472","ENSG00000074621","SLC24A1","15","Up-Down-Up","0.5"
"17938","ENSG00000140545","MFGE8","15","Down-Down-Up","0.5"
"18212","ENSG00000103260","METRN","16","Up-Down-Down","0.5"
"53095","ENSG00000127554","GFER","16","Up-Down-Up","0.5"
"26526","ENSG00000153066","TXNDC11","16","Down-Up-Down","0.5"
"34585","ENSG00000087258","GNAO1","16","Down-Down-Up","0.5"
"5085","ENSG00000261061","","16","Up-Down-Up","0.5"
"54931","ENSG00000223959","AFG3L1P","16","Up-Down-Up","0.5"
"8038","ENSG00000108448","TRIM16L","17","Down-Up-Down","0.5"
"20743","ENSG00000131747","TOP2A","17","Up-Down-Up","0.5"
"5581","ENSG00000030582","GRN","17","Down-Down-Up","0.5"
"17160","ENSG00000073670","ADAM11","17","Down-Down-Up","0.5"
"23257","ENSG00000166845","C18orf54","18","Down-Down-Up","0.5"
"17065","ENSG00000141682","PMAIP1","18","Down-Up-Down","0.5"
"35371","ENSG00000088899","LZTS3","20","Down-Down-Up","0.5"
"23670","ENSG00000078804","TP53INP2","20","Down-Down-Up","0.5"
"28370","ENSG00000198959","TGM2","20","Down-Down-Up","0.5"
"1742","ENSG00000179218","CALR","19","Up-Down-Up","0.5"
"50223","ENSG00000269416","LINC01224","19","Up-Down-Up","0.5"
"37750","ENSG00000079462","PAFAH1B3","19","Down-Down-Up","0.5"
"38837","ENSG00000256087","ZNF432","19","Up-Up-Down","0.5"
"20927","ENSG00000213020","ZNF611","19","Up-Down-Up","0.5"
"24955","ENSG00000241015","TPM3P9","19","Up-Down-Up","0.5"
"42882","ENSG00000167615","LENG8","19","Up-Down-Up","0.5"
"43812","ENSG00000261221","ZNF865","19","Up-Down-Down","0.5"
"46743","ENSG00000198440","ZNF583","19","Up-Up-Down","0.5"
"24460","ENSG00000099326","MZF1","19","Up-Down-Down","0.5"
"5889","ENSG00000138867","GUCD1","22","Down-Down-Up","0.5"
"18100","ENSG00000100068","LRP5L","22","Up-Down-Up","0.5"
"38486","ENSG00000198089","SFI1","22","Up-Down-Up","0.5"
"24705","ENSG00000100401","RANGAP1","22","Down-Down-Up","0.5"
"3740","ENSG00000100258","LMF2","22","Down-Down-Down","0.5"
