"","ensembl_gene_id","hgnc_symbol","chromosome_name","Most_Likely_Path","Max_PP"
"42691","ENSG00000081041","CXCL2","4","Down-Up-Down","0.5775"
"36867","ENSG00000269959","SPACA6P-AS","19","Down-Down-Up","0.5775"
"37171","ENSG00000136274","NACAD","7","Down-Up-Down","0.5773"
"48735","ENSG00000239407","","X","Down-Up-Down","0.577"
"29131","ENSG00000225075","","1","Down-Down-Up","0.5769"
"54022","ENSG00000232860","SMG7-AS1","1","Down-Up-Down","0.5767"
"20824","ENSG00000277978","","16","Down-Down-Up","0.5765"
"35687","ENSG00000279742","","11","Down-Down-Up","0.5763"
"43616","ENSG00000177380","PPFIA3","19","Up-Up-Down","0.5761"
"52415","ENSG00000267649","","19","Down-Up-Down","0.5761"
"24896","ENSG00000247746","USP51","X","Up-Down-Up","0.576"
"NA.6",NA,NA,NA,"Up-Down-Up","0.576"
"6223","ENSG00000262333","HNRNPA1P16","17","Up-Down-Up","0.576"
"45078","ENSG00000081052","COL4A4","2","Down-Up-Down","0.5759"
"15354","ENSG00000175445","LPL","8","Down-Up-Down","0.5758"
"3421","ENSG00000104055","TGM5","15","Up-Down-Up","0.5757"
"50","ENSG00000228340","MIR646HG","20","Down-Up-Down","0.5757"
"2263","ENSG00000261488","TBILA","3","Down-Down-Up","0.5754"
"16487","ENSG00000260774","","5","Down-Up-Down","0.5753"
"19126","ENSG00000260097","SPDYE6","7","Up-Down-Up","0.5753"
"2724","ENSG00000066230","SLC9A3","5","Up-Up-Down","0.575"
"42219","ENSG00000132141","CCT6B","17","Up-Down-Up","0.5748"
"35174","ENSG00000232587","EEF1A1P3","13","Down-Up-Down","0.5746"
"41445","ENSG00000237013","LINC01812","2","Down-Up-Down","0.5745"
"45023","ENSG00000259488","","15","Down-Down-Up","0.5744"
"5058","ENSG00000261578","","11","Down-Up-Down","0.5742"
"6435","ENSG00000270195","","4","Up-Down-Up","0.5741"
"35631","ENSG00000130222","GADD45G","9","Down-Up-Down","0.5741"
"30107","ENSG00000274021","","12","Up-Down-Up","0.574"
"24671","ENSG00000070019","GUCY2C","12","Down-Up-Down","0.5739"
"15131","ENSG00000261526","","19","Up-Down-Up","0.5739"
"10930","ENSG00000244486","SCARF2","22","Up-Up-Down","0.5737"
"47579","ENSG00000268189","","19","Up-Down-Up","0.5736"
"28569","ENSG00000262655","SPON1","11","Down-Up-Down","0.5733"
"3444","ENSG00000205364","MT1M","16","Down-Up-Down","0.5733"
"23129","ENSG00000231154","MORF4L2-AS1","X","Down-Up-Down","0.5731"
"13968","ENSG00000171823","FBXL14","12","Up-Up-Down","0.5731"
"27678","ENSG00000257790","EIF4A1P4","12","Down-Up-Down","0.5729"
"54196","ENSG00000231084","RPL22P24","1","Down-Up-Down","0.5728"
"21839","ENSG00000074410","CA12","15","Down-Up-Down","0.5728"
"26514","ENSG00000230337","","1","Up-Down-Down","0.5724"
"36241","ENSG00000125740","FOSB","19","Down-Up-Down","0.5722"
"53094","ENSG00000269514","","12","Down-Down-Up","0.5721"
"7968","ENSG00000272899","ATP6V1FNB","7","Down-Up-Down","0.5719"
"38974","ENSG00000260810","","14","Up-Down-Up","0.5719"
"30657","ENSG00000204262","COL5A2","2","Down-Down-Up","0.5718"
"18302","ENSG00000230797","YY2","X","Up-Down-Up","0.5718"
"16492","ENSG00000278987","","16","Down-Down-Up","0.5717"
"34073","ENSG00000105617","LENG1","19","Up-Up-Down","0.5717"
"53045","ENSG00000231028","LINC00271","6","Up-Down-Up","0.5716"
"26709","ENSG00000145088","EAF2","3","Up-Down-Down","0.5713"
"4842","ENSG00000074211","PPP2R2C","4","Down-Up-Down","0.571"
"47494","ENSG00000250305","TRMT9B","8","Up-Down-Up","0.571"
"56031","ENSG00000199331","","9","Up-Down-Up","0.5706"
"19775","ENSG00000103254","FAM173A","16","Up-Up-Down","0.5706"
"6037","ENSG00000263563","UBBP4","17","Down-Up-Down","0.5706"
"32813","ENSG00000258424","","14","Up-Down-Up","0.5704"
"34547","ENSG00000254244","PAICSP4","8","Up-Down-Up","0.5702"
"46200","ENSG00000272841","","6","Up-Down-Down","0.5698"
"25337","ENSG00000227536","SOCS5P4","X","Up-Down-Up","0.5697"
"36066","ENSG00000166676","TVP23A","16","Up-Down-Up","0.5696"
"41522","ENSG00000197358","BNIP3P1","14","Down-Up-Down","0.5695"
"27027","ENSG00000263235","","16","Down-Down-Up","0.5695"
"43195","ENSG00000269910","","14","Up-Down-Up","0.5692"
"21019","ENSG00000106537","TSPAN13","7","Down-Up-Down","0.569"
"45080","ENSG00000007237","GAS7","17","Down-Up-Down","0.569"
"29039","ENSG00000230177","","6","Up-Down-Up","0.5689"
"46036","ENSG00000229512","","11","Up-Down-Up","0.5689"
"727","ENSG00000280388","","7","Up-Down-Up","0.5688"
"41182","ENSG00000117425","PTCH2","1","Up-Down-Up","0.5687"
"19261","ENSG00000246889","","11","Down-Up-Down","0.5686"
"15499","ENSG00000162496","DHRS3","1","Down-Up-Down","0.5683"
"56881","ENSG00000200087","SNORA73B","1","Down-Up-Down","0.5681"
"49586","ENSG00000236404","VLDLR-AS1","9","Up-Down-Up","0.5681"
"15916","ENSG00000215030","RPL13P12","17","Down-Down-Up","0.5678"
"25112","ENSG00000204569","PPP1R10","6","Down-Up-Down","0.5677"
"62960","ENSG00000207110","RNU1-106P","8","Down-Up-Down","0.5677"
"42991","ENSG00000188227","ZNF793","19","Up-Down-Up","0.5677"
"34422","ENSG00000182107","TMEM30B","14","Down-Up-Down","0.5675"
"40196","ENSG00000276071","","19","Up-Down-Up","0.5675"
"9188","ENSG00000125730","C3","19","Down-Up-Down","0.5671"
"30857","ENSG00000130988","RGN","X","Up-Down-Up","0.5665"
"9964","ENSG00000138182","KIF20B","10","Down-Up-Down","0.5664"
"26733","ENSG00000178531","CTXN1","19","Up-Up-Down","0.5664"
"23265","ENSG00000139239","RPL14P1","12","Down-Up-Down","0.5663"
"54313","ENSG00000171872","KLF17","1","Up-Down-Up","0.5658"
"51036","ENSG00000261770","","19","Down-Down-Up","0.5658"
"35299","ENSG00000174529","TMEM81","1","Down-Up-Down","0.5656"
"13244","ENSG00000129194","SOX15","17","Up-Up-Down","0.5656"
"35828","ENSG00000115008","IL1A","2","Down-Up-Down","0.5655"
"21912","ENSG00000121858","TNFSF10","3","Up-Down-Up","0.5655"
"53882","ENSG00000280303","ERICD","8","Down-Down-Up","0.5654"
"6901","ENSG00000234665","","9","Down-Up-Down","0.5652"
"19380","ENSG00000125898","FAM110A","20","Up-Up-Down","0.5652"
"23574","ENSG00000272084","","1","Down-Down-Up","0.5651"
"10378","ENSG00000187229","","8","Down-Up-Down","0.5648"
"20376","ENSG00000187186","","9","Down-Up-Down","0.5648"
"12065","ENSG00000279332","","18","Up-Down-Up","0.5647"
"53279","ENSG00000228606","","1","Down-Up-Down","0.5645"
"19718","ENSG00000239388","ASB14","3","Up-Down-Down","0.5645"
"52343","ENSG00000101162","TUBB1","20","Down-Up-Down","0.5645"
"39860","ENSG00000234694","","1","Down-Up-Down","0.5644"
"34859","ENSG00000257907","EEF1A1P17","12","Down-Up-Down","0.5644"
"19602","ENSG00000227076","","10","Down-Up-Down","0.5639"
"5727","ENSG00000263050","","17","Down-Down-Up","0.5639"
"27637","ENSG00000237840","FAM21FP","10","Up-Down-Up","0.5637"
"5744","ENSG00000160179","ABCG1","21","Down-Up-Down","0.5637"
"45689","ENSG00000183150","GPR19","12","Up-Down-Up","0.5636"
"29522","ENSG00000198573","SPANXC","X","Up-Down-Up","0.5635"
"41755","ENSG00000151320","AKAP6","14","Down-Up-Down","0.5634"
"55161","ENSG00000154027","AK5","1","Down-Up-Down","0.5632"
"38653","ENSG00000267060","PTGES3L","17","Down-Down-Up","0.5631"
"25923","ENSG00000273449","","4","Up-Down-Up","0.5628"
"34646","ENSG00000213866","YBX1P10","9","Up-Down-Up","0.5628"
"12378","ENSG00000234337","","16","Down-Up-Down","0.5628"
"23094","ENSG00000170604","IRF2BP1","19","Up-Up-Down","0.5627"
"39504","ENSG00000130720","FIBCD1","9","Up-Up-Down","0.5625"
"39332","ENSG00000119138","KLF9","9","Down-Up-Down","0.5624"
"21482","ENSG00000174844","DNAH12","3","Up-Down-Up","0.5623"
"37286","ENSG00000220201","ZGLP1","19","Up-Down-Up","0.5623"
"13262","ENSG00000185862","EVI2B","17","Down-Up-Down","0.5622"
"41789","ENSG00000189227","C15orf61","15","Up-Down-Down","0.5617"
"52061","ENSG00000268201","","19","Up-Down-Up","0.5616"
"16656","ENSG00000130997","POLN","4","Down-Up-Down","0.5615"
"27571","ENSG00000263513","FAM72C","1","Down-Up-Up","0.5614"
"44935","ENSG00000127364","TAS2R4","7","Down-Up-Down","0.5613"
"34722","ENSG00000120324","PCDHB10","5","Down-Up-Down","0.5611"
"16654","ENSG00000269243","","19","Down-Down-Up","0.561"
"51779","ENSG00000179300","RTL3","X","Up-Down-Up","0.5608"
"30408","ENSG00000198542","ITGBL1","13","Up-Down-Down","0.5608"
"42996","ENSG00000248932","","3","Down-Up-Down","0.5607"
"33713","ENSG00000196196","HRCT1","9","Down-Up-Down","0.5606"
"36843","ENSG00000182310","SPACA6","19","Up-Down-Up","0.5603"
"35236","ENSG00000250072","SH3TC2-DT","5","Up-Down-Up","0.56"
"50064","ENSG00000229427","ANKRD26P4","13","Up-Down-Up","0.5596"
"12364","ENSG00000240809","","3","Up-Up-Down","0.5593"
"44747","ENSG00000277511","","17","Up-Down-Up","0.5593"
"30565","ENSG00000134317","GRHL1","2","Down-Down-Up","0.5592"
"39031","ENSG00000100490","CDKL1","14","Up-Down-Up","0.5592"
"33660","ENSG00000116661","FBXO2","1","Down-Up-Down","0.5591"
"21982","ENSG00000249936","RAC1P2","4","Down-Up-Down","0.5591"
"50082","ENSG00000188404","SELL","1","Down-Up-Down","0.559"
"14206","ENSG00000108187","PBLD","10","Up-Down-Up","0.559"
"19871","ENSG00000261008","LINC01572","16","Up-Down-Up","0.5589"
"39680","ENSG00000108691","CCL2","17","Up-Down-Up","0.5588"
"17817","ENSG00000128283","CDC42EP1","22","Up-Up-Down","0.5588"
"1401","ENSG00000101307","SIRPB1","20","Down-Up-Down","0.5587"
"7150","ENSG00000040608","RTN4R","22","Up-Up-Down","0.5587"
"48105","ENSG00000277072","STAG3L2","7","Up-Down-Up","0.5585"
"34750","ENSG00000177839","PCDHB9","5","Up-Down-Up","0.5584"
"18024","ENSG00000173040","EVC2","4","Down-Up-Down","0.5582"
"7703","ENSG00000272144","","5","Up-Down-Up","0.5581"
"9432","ENSG00000245156","","11","Up-Down-Up","0.5578"
"36656","ENSG00000224934","","10","Up-Down-Up","0.5578"
"37069","ENSG00000280152","","16","Up-Down-Up","0.5578"
"24722","ENSG00000227825","SLC9A7P1","12","Down-Up-Down","0.5575"
"6295","ENSG00000276644","DACH1","13","Down-Up-Down","0.5574"
"43407","ENSG00000120820","GLT8D2","12","Down-Up-Down","0.5572"
"40008","ENSG00000115318","LOXL3","2","Up-Down-Down","0.5571"
"20966","ENSG00000091106","NLRC4","2","Down-Up-Down","0.5568"
"48433","ENSG00000274070","CASTOR2","7","Down-Up-Down","0.5566"
"44515","ENSG00000242574","HLA-DMB","6","Up-Up-Down","0.5563"
"39733","ENSG00000168071","CCDC88B","11","Up-Down-Up","0.5562"
"44799","ENSG00000136630","HLX","1","Up-Down-Down","0.5561"
"10634","ENSG00000165879","FRAT1","10","Up-Down-Up","0.5561"
"31239","ENSG00000216657","GLRX3P2","6","Up-Down-Up","0.5559"
"35356","ENSG00000266258","LINC01909","18","Up-Down-Up","0.5558"
"44006","ENSG00000162482","AKR7A3","1","Up-Down-Up","0.5557"
"23352","ENSG00000125775","SDCBP2","20","Up-Down-Down","0.5557"
"3403","ENSG00000280537","","2","Down-Up-Down","0.5556"
"51062","ENSG00000273680","","12","Up-Down-Up","0.5556"
"32491","ENSG00000139146","SINHCAF","12","Down-Up-Down","0.5556"
"33993","ENSG00000249348","UGDH-AS1","4","Down-Up-Down","0.5555"
"17529","ENSG00000135736","CCDC102A","16","Up-Up-Down","0.5555"
"9410","ENSG00000274849","","18","Up-Down-Up","0.5555"
"19707","ENSG00000185065","","22","Down-Up-Down","0.5555"
"44832","ENSG00000228140","","1","Down-Down-Up","0.5554"
"39363","ENSG00000168702","LRP1B","2","Down-Up-Down","0.5554"
"11377","ENSG00000239218","RPS20P22","8","Up-Down-Up","0.5554"
"6132","ENSG00000254526","","11","Up-Down-Up","0.5553"
"14345","ENSG00000163126","ANKRD23","2","Up-Down-Up","0.5548"
"62625","ENSG00000222937","","5","Up-Down-Up","0.5548"
"49828","ENSG00000146858","ZC3HAV1L","7","Down-Down-Up","0.5547"
"52812","ENSG00000258102","MAP1LC3B2","12","Down-Up-Down","0.5547"
"52225","ENSG00000092295","TGM1","14","Up-Down-Up","0.5547"
"47392","ENSG00000239377","","7","Down-Up-Down","0.5546"
"15963","ENSG00000279345","","22","Up-Down-Up","0.5546"
"47698","ENSG00000267288","","17","Up-Down-Up","0.5544"
"31056","ENSG00000139597","N4BP2L1","13","Up-Down-Up","0.5542"
"8208","ENSG00000214049","UCA1","19","Down-Up-Down","0.5542"
"12024","ENSG00000204305","AGER","6","Down-Up-Down","0.5538"
"35633","ENSG00000255028","","11","Up-Down-Up","0.5538"
"33171","ENSG00000143847","PPFIA4","1","Up-Down-Up","0.5537"
"43562","ENSG00000274976","","12","Down-Up-Down","0.5537"
"8542","ENSG00000076351","SLC46A1","17","Down-Up-Down","0.5536"
"39779","ENSG00000151150","ANK3","10","Down-Up-Down","0.5535"
"14024","ENSG00000228878","SEPT7-AS1","7","Down-Up-Down","0.5534"
"39917","ENSG00000250067","YJEFN3","19","Up-Down-Up","0.5534"
"43618","ENSG00000142684","ZNF593","1","Up-Down-Up","0.5533"
"27964","ENSG00000138669","PRKG2","4","Down-Down-Up","0.5531"
"43851","ENSG00000092200","RPGRIP1","14","Up-Down-Down","0.5529"
"44939","ENSG00000049089","COL9A2","1","Up-Up-Down","0.5526"
"39158","ENSG00000188266","HYKK","15","Up-Down-Up","0.5526"
"13487","ENSG00000058404","CAMK2B","7","Down-Up-Down","0.5525"
"30640","ENSG00000256006","","11","Up-Down-Up","0.5525"
"11780","ENSG00000167984","NLRC3","16","Up-Down-Up","0.5524"
"45480","ENSG00000267197","","19","Down-Down-Up","0.5524"
"620","ENSG00000224621","","1","Down-Up-Down","0.5521"
"49766","ENSG00000172889","EGFL7","9","Up-Up-Down","0.552"
"45691","ENSG00000273443","","1","Up-Down-Up","0.5517"
"14844","ENSG00000272933","","10","Down-Up-Down","0.5516"
"12999","ENSG00000169248","CXCL11","4","Down-Up-Down","0.5515"
"15664","ENSG00000243753","HLA-L","6","Up-Up-Down","0.5514"
"38185","ENSG00000267270","PARD6G-AS1","18","Down-Up-Down","0.5514"
"29028","ENSG00000233901","LINC01503","9","Down-Up-Down","0.5512"
"32682","ENSG00000157429","ZNF19","16","Down-Down-Up","0.551"
"3089","ENSG00000184226","PCDH9","13","Down-Up-Down","0.5509"
"49617","ENSG00000185352","HS6ST3","13","Down-Up-Down","0.5509"
"343","ENSG00000280424","","22","Up-Down-Up","0.5508"
"41102","ENSG00000263874","LINC00672","17","Down-Down-Up","0.5507"
"24006","ENSG00000239605","STPG4","2","Down-Down-Up","0.5506"
"49492","ENSG00000260966","","11","Up-Down-Up","0.5505"
"43027","ENSG00000235501","","1","Down-Down-Up","0.5504"
"40153","ENSG00000274561","","17","Up-Down-Up","0.5503"
"45084","ENSG00000278993","","12","Up-Up-Down","0.5502"
"18857","ENSG00000185730","ZNF696","8","Up-Down-Down","0.5501"
"54296","ENSG00000118997","DNAH7","2","Down-Up-Down","0.5496"
"43468","ENSG00000162804","SNED1","2","Up-Up-Down","0.5495"
"10451","ENSG00000272505","","8","Up-Down-Up","0.5495"
"37550","ENSG00000153898","MCOLN2","1","Up-Down-Up","0.5494"
"13100","ENSG00000185261","KIAA0825","5","Down-Up-Down","0.5493"
"54509","ENSG00000196418","ZNF124","1","Up-Down-Up","0.5492"
"29263","ENSG00000261051","","3","Down-Up-Down","0.5491"
"53878","ENSG00000266236","NARF-IT1","17","Up-Down-Up","0.549"
"29531","ENSG00000213997","PGAM1P7","X","Up-Down-Up","0.5489"
"35684","ENSG00000125505","MBOAT7","19","Up-Up-Down","0.5487"
"18944","ENSG00000236453","","7","Down-Up-Down","0.5485"
"45357","ENSG00000280033","","17","Up-Down-Up","0.5483"
"5844","ENSG00000279164","","20","Down-Up-Down","0.5483"
"26477","ENSG00000169629","RGPD8","2","Up-Up-Down","0.5482"
"25752","ENSG00000244119","PDCL3P4","3","Down-Down-Up","0.5479"
"2277","ENSG00000214274","ANG","14","Down-Up-Down","0.5476"
"18589","ENSG00000084764","MAPRE3","2","Down-Up-Down","0.5475"
"33182","ENSG00000188107","EYS","6","Down-Up-Down","0.5474"
"30405","ENSG00000155380","SLC16A1","1","Up-Down-Up","0.5473"
"37637","ENSG00000157734","SNX22","15","Down-Up-Down","0.5473"
"37007","ENSG00000023909","GCLM","1","Down-Up-Down","0.5472"
"35911","ENSG00000235411","","2","Down-Up-Down","0.5469"
"16169","ENSG00000146966","DENND2A","7","Up-Down-Up","0.5469"
"9447","ENSG00000062282","DGAT2","11","Up-Down-Up","0.5468"
"22300","ENSG00000236088","COX10-AS1","17","Up-Down-Up","0.5468"
"19590","ENSG00000054219","LY75","2","Down-Down-Up","0.5466"
"44435","ENSG00000250444","CCT5P1","5","Down-Up-Down","0.5466"
"42297","ENSG00000264920","","17","Down-Down-Up","0.5466"
"40228","ENSG00000235225","","2","Up-Down-Up","0.5464"
"14602","ENSG00000229619","MBNL1-AS1","3","Up-Down-Up","0.5463"
"30617","ENSG00000278611","ZNF426-DT","19","Down-Down-Up","0.5463"
"58377","ENSG00000199133","MIRLET7D","9","Up-Down-Up","0.5461"
"16235","ENSG00000232807","","10","Down-Up-Down","0.5461"
"13265","ENSG00000167703","SLC43A2","17","Down-Up-Down","0.5461"
"25665","ENSG00000261662","","1","Up-Down-Down","0.5459"
"16510","ENSG00000227376","FTH1P16","11","Down-Up-Down","0.5458"
"55293","ENSG00000246203","","1","Up-Down-Up","0.5456"
"37405","ENSG00000237126","","2","Up-Down-Up","0.5453"
"32744","ENSG00000154898","CCDC144CP","17","Up-Down-Up","0.5452"
"18487","ENSG00000271862","","5","Up-Up-Down","0.5451"
"12435","ENSG00000171044","XKR6","8","Up-Down-Down","0.5451"
"18486","ENSG00000173227","SYT12","11","Down-Up-Down","0.5449"
"31611","ENSG00000105605","CACNG7","19","Down-Up-Down","0.5449"
"6076","ENSG00000224086","","22","Up-Down-Up","0.5449"
"48210","ENSG00000203288","TDRKH-AS1","1","Down-Up-Down","0.5447"
"31567","ENSG00000257376","","12","Down-Up-Down","0.5446"
"26557","ENSG00000269956","MKNK1-AS1","1","Up-Down-Up","0.5445"
"24270","ENSG00000115221","ITGB6","2","Down-Up-Down","0.5445"
"11498","ENSG00000169962","TAS1R3","1","Up-Down-Down","0.5443"
"52591","ENSG00000241962","","2","Up-Down-Up","0.5441"
"51008","ENSG00000241544","LINC02029","3","Up-Down-Up","0.5441"
"11775","ENSG00000237149","ZNF503-AS2","10","Up-Up-Down","0.5441"
"12789","ENSG00000153237","CCDC148","2","Up-Down-Up","0.544"
"11533","ENSG00000080947","CROCCP3","1","Up-Down-Up","0.5439"
"17063","ENSG00000262902","MTCO1P40","17","Down-Down-Up","0.5438"
"37526","ENSG00000226174","TEX22","14","Down-Up-Down","0.5437"
"50847","ENSG00000269867","","19","Down-Down-Up","0.5437"
"31931","ENSG00000105464","GRIN2D","19","Up-Up-Down","0.5434"
"17866","ENSG00000272335","","5","Up-Down-Up","0.5432"
"44068","ENSG00000228158","TLE1P1","X","Down-Down-Up","0.543"
"10455","ENSG00000233554","B4GALT1-AS1","9","Down-Up-Down","0.543"
"6963","ENSG00000263089","","17","Down-Up-Down","0.543"
"41301","ENSG00000253540","FAM86HP","3","Up-Down-Up","0.5428"
"40272","ENSG00000280107","","6","Up-Down-Up","0.5428"
"20354","ENSG00000175746","C15orf54","15","Down-Up-Down","0.5428"
"3199","ENSG00000272644","","2","Down-Up-Down","0.5426"
"6757","ENSG00000234500","","7","Down-Up-Down","0.5426"
"38650","ENSG00000273154","","20","Up-Down-Up","0.5426"
"42149","ENSG00000231848","","2","Down-Up-Down","0.5422"
"22914","ENSG00000126752","SSX1","X","Down-Up-Down","0.5422"
"10668","ENSG00000167191","GPRC5B","16","Up-Down-Down","0.5422"
"53610","ENSG00000131187","F12","5","Up-Up-Down","0.5421"
"41721","ENSG00000057657","PRDM1","6","Down-Up-Down","0.5421"
"14277","ENSG00000136114","THSD1","13","Down-Up-Down","0.542"
"19131","ENSG00000228302","","10","Up-Down-Up","0.5418"
"16546","ENSG00000242600","MBL1P","10","Up-Down-Up","0.5418"
"16814","ENSG00000238273","","2","Up-Down-Up","0.5416"
"53020","ENSG00000167632","TRAPPC9","8","Down-Up-Down","0.5416"
"19376","ENSG00000139835","GRTP1","13","Down-Up-Down","0.5416"
"54619","ENSG00000163357","DCST1","1","Down-Down-Up","0.5414"
"23661","ENSG00000244573","RPL30P11","12","Down-Down-Up","0.5414"
"50937","ENSG00000166578","IQCD","12","Down-Up-Down","0.5414"
"23117","ENSG00000196436","NPIPB15","16","Up-Down-Up","0.5413"
"23794","ENSG00000154917","RAB6B","3","Down-Up-Down","0.5412"
"31689","ENSG00000182742","HOXB4","17","Up-Down-Up","0.5412"
"50421","ENSG00000080603","SRCAP","16","Up-Up-Down","0.541"
"26104","ENSG00000226803","ZNF451-AS1","6","Down-Down-Up","0.5409"
"42787","ENSG00000258682","","14","Up-Down-Up","0.5405"
"47537","ENSG00000269044","","19","Up-Down-Up","0.5405"
"4308","ENSG00000271978","","6","Down-Up-Up","0.5401"
"37391","ENSG00000278828","HIST1H3H","6","Up-Up-Down","0.5401"
"14489","ENSG00000230626","","7","Up-Down-Up","0.5401"
"18837","ENSG00000229939","","X","Down-Up-Down","0.54"
"50865","ENSG00000279425","","19","Down-Down-Up","0.54"
"1449","ENSG00000166831","RBPMS2","15","Up-Down-Up","0.5399"
"38559","ENSG00000164100","NDST3","4","Up-Down-Up","0.5398"
"20478","ENSG00000197530","MIB2","1","Up-Up-Down","0.5396"
"6074","ENSG00000242110","AMACR","5","Up-Down-Down","0.5396"
"50572","ENSG00000254996","ANKHD1-EIF4EBP3","5","Down-Down-Up","0.5395"
"27410","ENSG00000260274","","15","Down-Down-Up","0.5393"
"4060","ENSG00000179242","CDH4","20","Up-Up-Down","0.5393"
"2234","ENSG00000254909","","11","Up-Down-Up","0.5392"
"14616","ENSG00000227375","DLG1-AS1","3","Up-Down-Up","0.539"
"27187","ENSG00000249087","ZNF436-AS1","1","Down-Down-Up","0.5389"
"38168","ENSG00000185986","SDHAP3","5","Up-Down-Down","0.5389"
"31042","ENSG00000273415","","11","Down-Up-Down","0.5389"
"36290","ENSG00000153563","CD8A","2","Down-Down-Up","0.5388"
"42324","ENSG00000137691","CFAP300","11","Down-Up-Down","0.5386"
"8343","ENSG00000228328","","X","Down-Up-Down","0.5385"
"8587","ENSG00000004139","SARM1","17","Up-Down-Up","0.5385"
"26139","ENSG00000181804","SLC9A9","3","Down-Up-Down","0.5384"
"38533","ENSG00000123416","TUBA1B","12","Down-Up-Down","0.5383"
"NA.7",NA,NA,NA,"Up-Down-Up","0.5379"
"10721","ENSG00000137474","MYO7A","11","Down-Up-Down","0.5378"
"45651","ENSG00000162641","AKNAD1","1","Down-Up-Down","0.5373"
"53756","ENSG00000205790","DPP9-AS1","19","Down-Down-Up","0.5373"
"6808","ENSG00000245748","","4","Up-Down-Up","0.5372"
"24090","ENSG00000184574","LPAR5","12","Up-Down-Up","0.5372"
"49588","ENSG00000180139","ACTA2-AS1","10","Up-Down-Up","0.5371"
"45519","ENSG00000256663","","12","Up-Down-Down","0.5371"
"26009","ENSG00000223878","PPIAP53","17","Down-Down-Up","0.5371"
"40038","ENSG00000237854","LINC00674","17","Up-Up-Down","0.5371"
"47287","ENSG00000084734","GCKR","2","Up-Down-Up","0.537"
"41855","ENSG00000260630","SNAI3-AS1","16","Up-Down-Up","0.537"
"43620","ENSG00000169696","ASPSCR1","17","Up-Up-Down","0.537"
"47479","ENSG00000176531","PHLDB3","19","Up-Up-Down","0.5369"
"33465","ENSG00000236523","NPM1P40","1","Up-Down-Up","0.5368"
"26879","ENSG00000132749","TESMIN","11","Up-Down-Up","0.5368"
"4303","ENSG00000229056","","2","Down-Down-Up","0.5367"
"31219","ENSG00000161558","TMEM143","19","Up-Down-Up","0.5367"
"42989","ENSG00000182326","C1S","12","Down-Up-Down","0.5366"
"27782","ENSG00000188760","TMEM198","2","Up-Down-Down","0.5364"
"11650","ENSG00000243978","RTL9","X","Up-Up-Down","0.5364"
"25978","ENSG00000073350","LLGL2","17","Up-Up-Down","0.5364"
"29227","ENSG00000283108","","19","Down-Up-Down","0.5364"
"20942","ENSG00000242477","","5","Down-Down-Up","0.536"
"39188","ENSG00000245148","ARAP1-AS2","11","Down-Down-Up","0.5359"
"19486","ENSG00000130768","SMPDL3B","1","Up-Down-Up","0.5358"
"26425","ENSG00000157306","ZFHX2-AS1","14","Down-Up-Down","0.5358"
"7611","ENSG00000106327","TFR2","7","Up-Up-Down","0.5356"
"22527","ENSG00000254531","","4","Up-Down-Down","0.5354"
"8809","ENSG00000153790","C7orf31","7","Down-Up-Down","0.5353"
"52807","ENSG00000196668","LINC00173","12","Up-Down-Up","0.5353"
"50948","ENSG00000064763","FAR2","12","Up-Down-Up","0.5352"
"47856","ENSG00000279108","","19","Down-Down-Up","0.5352"
"54817","ENSG00000232310","","6","Down-Up-Up","0.535"
"NA.8",NA,NA,NA,"Down-Down-Up","0.5349"
"18685","ENSG00000170801","HTRA3","4","Up-Down-Up","0.5347"
"39245","ENSG00000274460","","16","Down-Up-Down","0.5344"
"19246","ENSG00000196839","ADA","20","Down-Down-Up","0.5344"
"40587","ENSG00000230409","TCEA1P2","3","Down-Up-Down","0.5343"
"19509","ENSG00000130821","SLC6A8","X","Down-Up-Down","0.5343"
"29236","ENSG00000241494","","14","Up-Down-Up","0.5343"
"17822","ENSG00000247982","LINC00926","15","Up-Down-Up","0.534"
"44926","ENSG00000258824","","14","Up-Down-Up","0.5339"
"37011","ENSG00000146556","WASH2P","2","Down-Up-Down","0.5337"
"46769","ENSG00000234498","RPL13AP20","12","Up-Up-Down","0.5337"
"41437","ENSG00000188051","TMEM221","19","Down-Up-Down","0.5336"
"43175","ENSG00000115194","SLC30A3","2","Down-Up-Down","0.5335"
"33341","ENSG00000105877","DNAH11","7","Up-Down-Up","0.5335"
"22121","ENSG00000257446","ZNF878","19","Up-Down-Up","0.5334"
"47002","ENSG00000169750","RAC3","17","Up-Up-Down","0.5332"
"40906","ENSG00000244560","","7","Up-Down-Up","0.5331"
"35937","ENSG00000203865","ATP1A1-AS1","1","Down-Up-Down","0.5329"
"10071","ENSG00000224596","ZMIZ1-AS1","10","Up-Down-Up","0.5329"
"27392","ENSG00000256050","","14","Down-Up-Down","0.5328"
"509","ENSG00000116017","ARID3A","19","Up-Up-Down","0.5328"
"30813","ENSG00000225205","","2","Up-Down-Up","0.5323"
"17423","ENSG00000280374","","2","Down-Down-Up","0.5323"
"5224","ENSG00000140479","PCSK6","15","Up-Down-Up","0.5322"
"22514","ENSG00000167723","TRPV3","17","Up-Down-Down","0.5321"
"27470","ENSG00000181392","SYNE4","19","Up-Down-Up","0.5321"
"28257","ENSG00000166153","DEPDC4","12","Up-Down-Up","0.5316"
"54736","ENSG00000248019","FAM13A-AS1","4","Down-Down-Up","0.5315"
